27005,LodlodNHS,2024-11-01,19,Female,11:30,No,No,Yes,No,No,No
27006,Bugtong,2024-11-01,19,Male,20:50,No,No,Yes,No,No,No
27007,LodlodNHS,2024-11-01,10,Male,13:02,Yes,No,No,No,No,No
27008,TLGA,2024-11-01,24,Male,17:47,No,No,No,Yes,No,No
27009,PLM,2024-11-01,19,Female,17:40,No,No,Yes,No,No,No
27010,RBC,2024-11-01,23,Male,11:03,No,No,No,Yes,No,No
27011,NU,2024-11-01,19,Male,7:50,No,No,Yes,No,No,No
27012,LMNHS,2024-11-01,16,Female,11:06,No,Yes,No,No,No,No
27013,MNHS,2024-11-01,15,Female,19:01,No,Yes,No,No,No,No
27014,Nazareth,2024-11-02,12,Male,16:02,Yes,No,No,No,No,No
27015,GB,2024-11-02,24,Male,11:46,No,No,No,Yes,No,No
27016,TML,2024-11-02,18,Female,17:38,No,No,Yes,No,No,No
27017,PLNHS,2024-11-02,22,Female,16:24,No,No,No,Yes,No,No
27018,PINHS,2024-11-02,24,Female,14:00,No,No,No,Yes,No,No
27019,BNPINHS,2024-11-02,14,Female,12:55,No,Yes,No,No,No,No
27020,PINHS,2024-11-02,11,Female,15:42,Yes,No,No,No,No,No
27021,UPLS,2024-11-02,20,Male,11:13,No,No,Yes,No,No,No
27022,LCSNHS,2024-11-02,19,Male,11:20,No,No,Yes,No,No,No
27023,National,2024-11-02,20,Female,8:42,No,No,No,Yes,No,No
27024,PLSL,2024-11-02,12,Female,9:03,Yes,No,No,No,No,No
27025,Nazareth,2024-11-02,20,Male,20:45,No,No,Yes,No,No,No
27026,LNCHS,2024-11-02,21,Male,14:18,No,No,No,Yes,No,No
27027,PUP-STB,2024-11-02,21,Female,15:50,No,No,No,Yes,No,No
27028,LodlodNHS,2024-11-02,12,Female,13:45,Yes,No,No,No,No,No
27029,Tambo,2024-11-02,17,Female,19:40,No,Yes,No,No,No,No
27030,DMMC,2024-11-02,17,Female,16:04,No,Yes,No,No,No,No
27031,LCSHS,2024-11-02,13,Male,8:25,No,Yes,No,No,No,No
27032,BNPINHS,2024-11-02,11,Female,18:07,Yes,No,No,No,No,No
27033,TML,2024-11-02,20,Male,19:30,No,No,No,Yes,No,No
27034,NTC,2024-11-02,12,Female,15:11,Yes,No,No,No,No,No
27035,UPLB,2024-11-02,12,Female,7:21,Yes,No,No,No,No,No
27036,LPM,2024-11-02,19,Male,20:21,No,No,Yes,No,No,No
27037,TMKMS,2024-11-02,10,Male,11:57,Yes,No,No,No,No,No
27038,CSB,2024-11-02,10,Female,11:50,Yes,No,No,No,No,No
27039,STI,2024-11-02,20,Female,13:28,No,No,Yes,No,No,No
27040,NTC,2024-11-02,16,Male,19:37,No,Yes,No,No,No,No
27041,BINHS,2024-11-02,31,Female,18:22,No,No,No,No,No,Yes
27042,Mabini,2024-11-02,10,Male,17:08,Yes,No,No,No,No,No
27043,FAITH,2024-11-02,10,Female,17:32,Yes,No,No,No,No,No
27044,LHS,2024-11-02,22,Female,11:04,No,No,No,Yes,No,No
27045,kLL,2024-11-02,19,Female,19:29,No,No,Yes,No,No,No
27046,GB,2024-11-02,22,Male,8:58,No,No,No,Yes,No,No
27047,LCNHS,2024-11-02,17,Male,20:12,No,Yes,No,No,No,No
27048,UPLS,2024-11-02,18,Female,12:05,No,No,Yes,No,No,No
27049,BNPINHS,2024-11-02,14,Male,13:06,No,Yes,No,No,No,No
27050,LPM,2024-11-02,20,Male,10:47,No,No,Yes,No,No,No
27051,UB,2024-11-02,22,Female,15:33,No,No,No,Yes,No,No
27052,LCC,2024-11-02,11,Female,8:06,Yes,No,No,No,No,No
27053,FABINHS,2024-11-02,36,Female,20:07,No,No,No,No,Yes,No
27054,AUSL,2024-11-02,17,Male,17:09,No,Yes,No,No,No,No
27055,UST,2024-11-02,21,Female,9:21,No,No,No,Yes,No,No
27056,PLM,2024-11-02,19,Female,20:07,No,No,Yes,No,No,No
27057,IMINHS,2024-11-02,20,Male,19:01,No,No,Yes,No,No,No
27058,DMMC,2024-11-02,16,Male,18:12,No,Yes,No,No,No,No
27059,Philsca,2024-11-02,26,Male,8:33,No,No,No,No,No,Yes
27060,PHILSCA,2024-11-02,28,Female,7:57,No,No,No,No,No,Yes
27061,UC,2024-11-02,15,Male,20:31,No,Yes,No,No,No,No
27062,National,2024-11-03,24,Male,12:08,No,No,No,Yes,No,No
27063,UPLB,2024-11-03,10,Female,8:15,Yes,No,No,No,No,No
27064,Bugtong,2024-11-03,20,Female,20:31,No,No,No,Yes,No,No
27065,BNPINHS,2024-11-03,12,Male,20:05,Yes,No,No,No,No,No
27066,UST,2024-11-03,18,Female,17:02,No,No,Yes,No,No,No
27067,UBLC,2024-11-03,20,Male,14:17,No,No,No,Yes,No,No
27068,CSB,2024-11-03,15,Female,13:33,No,Yes,No,No,No,No
27069,LNCHS,2024-11-03,17,Female,15:31,No,Yes,No,No,No,No
27070,MSU,2024-11-03,28,Female,14:48,No,No,No,No,No,Yes
27071,PUPSTB,2024-11-03,38,Male,14:55,No,No,No,No,Yes,No
27072,SHS,2024-11-03,18,Female,14:40,No,No,Yes,No,No,No
27073,TMKMS,2024-11-03,22,Male,16:26,No,No,No,Yes,No,No
27074,HFM,2024-11-03,12,Male,9:04,Yes,No,No,No,No,No
27075,PNHS,2024-11-03,24,Female,8:02,No,No,No,Yes,No,No
27076,DMMC,2024-11-03,12,Male,14:32,Yes,No,No,No,No,No
27077,PUPSTB,2024-11-03,20,Male,8:58,No,No,Yes,No,No,No
27078,BNPINHS,2024-11-03,28,Male,16:48,No,No,No,No,No,Yes
27079,PINHS,2024-11-03,29,Male,14:54,No,No,No,No,Yes,No
27080,UPLS,2024-11-03,23,Male,10:12,No,No,No,Yes,No,No
27081,AMA,2024-11-03,14,Female,17:14,No,Yes,No,No,No,No
27082,LPM,2024-11-03,10,Male,8:35,Yes,No,No,No,No,No
27083,NU,2024-11-03,15,Male,16:43,No,Yes,No,No,No,No
27084,PINHS,2024-11-03,39,Female,15:34,No,No,No,No,Yes,No
27085,PLM,2024-11-03,17,Male,19:20,No,Yes,No,No,No,No
27086,PLM,2024-11-03,13,Male,8:27,No,Yes,No,No,No,No
27087,DMMC,2024-11-03,17,Male,8:28,No,Yes,No,No,No,No
27088,UST,2024-11-03,21,Female,11:14,No,No,No,Yes,No,No
27089,UBLC,2024-11-03,20,Male,13:46,No,No,Yes,No,No,No
27090,SCMRNIS,2024-11-03,16,Female,18:19,No,Yes,No,No,No,No
27091,LCSHS,2024-11-03,18,Male,15:26,No,No,Yes,No,No,No
27092,BSU Lipa,2024-11-03,14,Female,14:47,No,Yes,No,No,No,No
27093,NU,2024-11-03,16,Male,9:52,No,Yes,No,No,No,No
27094,LPM,2024-11-03,18,Male,16:55,No,No,Yes,No,No,No
27095,CSB,2024-11-03,16,Male,18:19,No,Yes,No,No,No,No
27096,SCMRNIS,2024-11-03,21,Female,19:43,No,No,No,Yes,No,No
27097,UBLC,2024-11-03,34,Female,7:29,No,No,No,No,No,Yes
27098,ICT-ED,2024-11-03,20,Female,17:28,No,No,Yes,No,No,No
27099,AUSL,2024-11-03,24,Female,10:38,No,No,No,Yes,No,No
27100,PUPSTB,2024-11-03,23,Female,18:59,No,No,No,Yes,No,No
27101,LPM,2024-11-03,24,Female,20:19,No,No,No,Yes,No,No
27102,BNPINHS,2024-11-03,35,Female,13:50,No,No,No,No,Yes,No
27103,UPLS,2024-11-03,35,Female,10:25,No,No,No,No,Yes,No
27104,PCU,2024-11-03,15,Male,16:57,No,Yes,No,No,No,No
27105,NTC,2024-11-04,23,Female,12:43,No,No,No,Yes,No,No
27106,BNPINHS,2024-11-04,23,Male,18:08,No,No,No,Yes,No,No
27107,Nazareth,2024-11-04,20,Male,14:53,No,No,Yes,No,No,No
27108,BSU Lipa,2024-11-04,28,Female,15:22,No,No,No,No,Yes,No
27109,UB,2024-11-04,21,Female,18:10,No,No,No,Yes,No,No
27110,TMA,2024-11-04,17,Male,13:24,No,Yes,No,No,No,No
27111,LMNHS,2024-11-04,11,Female,13:43,Yes,No,No,No,No,No
27112,GB,2024-11-04,13,Male,20:29,No,Yes,No,No,No,No
27113,UB,2024-11-04,22,Female,20:30,No,No,No,Yes,No,No
27114,KLL,2024-11-04,10,Male,17:53,Yes,No,No,No,No,No
27115,Tambo,2024-11-04,22,Male,16:34,No,No,No,Yes,No,No
27116,TLGA,2024-11-04,17,Female,12:58,No,Yes,No,No,No,No
27117,LCSNS,2024-11-04,34,Male,16:02,No,No,No,No,Yes,No
27118,TMKMS,2024-11-04,19,Male,17:01,No,No,Yes,No,No,No
27119,PEJ,2024-11-04,15,Female,16:25,No,Yes,No,No,No,No
27120,UST,2024-11-04,20,Male,20:36,No,No,Yes,No,No,No
27121,PUPSTB,2024-11-04,18,Male,17:33,No,No,Yes,No,No,No
27122,TLGA,2024-11-04,23,Female,9:40,No,No,No,Yes,No,No
27123,LCSNHS,2024-11-04,21,Male,18:23,No,No,No,Yes,No,No
27124,LHS,2024-11-04,10,Female,15:06,Yes,No,No,No,No,No
27125,PINHS,2024-11-04,19,Male,12:05,No,No,Yes,No,No,No
27126,STI,2024-11-04,12,Female,18:56,Yes,No,No,No,No,No
27127,DLSL,2024-11-04,20,Male,12:03,No,No,Yes,No,No,No
27128,HFM,2024-11-04,10,Male,16:06,Yes,No,No,No,No,No
27129,PLSL,2024-11-04,18,Male,14:51,No,No,Yes,No,No,No
27130,PLNHS,2024-11-04,23,Male,16:51,No,No,No,Yes,No,No
27131,PEJ,2024-11-04,14,Male,18:30,No,Yes,No,No,No,No
27132,Tambo,2024-11-04,18,Male,17:02,No,No,Yes,No,No,No
27133,AUSL,2024-11-04,19,Male,9:51,No,No,Yes,No,No,No
27134,PCU,2024-11-04,19,Female,11:04,No,No,Yes,No,No,No
27135,STI,2024-11-04,22,Male,8:43,No,No,No,Yes,No,No
27136,BINHS,2024-11-05,20,Male,17:21,No,No,No,Yes,No,No
27137,BSU Lipa,2024-11-05,11,Female,16:38,Yes,No,No,No,No,No
27138,BSU,2024-11-05,20,Male,14:56,No,No,Yes,No,No,No
27139,LodlodNHS,2024-11-05,35,Female,7:39,No,No,No,No,Yes,No
27140,kLL,2024-11-05,16,Female,13:18,No,Yes,No,No,No,No
27141,PNHS,2024-11-05,14,Male,7:34,No,Yes,No,No,No,No
27142,Mabini,2024-11-05,18,Male,11:24,No,No,Yes,No,No,No
27143,LCSINHS,2024-11-05,21,Male,14:20,No,No,No,Yes,No,No
27144,LCSNHS,2024-11-05,14,Female,7:00,No,Yes,No,No,No,No
27145,IMINHS,2024-11-05,10,Female,16:26,Yes,No,No,No,No,No
27146,PHILSCA,2024-11-05,18,Female,13:30,No,No,Yes,No,No,No
27147,IMINHS,2024-11-05,20,Male,13:48,No,No,Yes,No,No,No
27148,PCU,2024-11-05,20,Male,20:19,No,No,No,Yes,No,No
27149,LCSNHS,2024-11-05,21,Female,9:36,No,No,No,Yes,No,No
27150,TMKMS,2024-11-05,14,Male,13:26,No,Yes,No,No,No,No
27151,BINHS,2024-11-05,20,Male,20:19,No,No,Yes,No,No,No
27152,UPD,2024-11-05,21,Female,7:19,No,No,No,Yes,No,No
27153,kLL,2024-11-05,18,Male,9:00,No,No,Yes,No,No,No
27154,LodlodNHS,2024-11-05,20,Male,20:34,No,No,Yes,No,No,No
27155,MNHS,2024-11-05,13,Male,7:45,No,Yes,No,No,No,No
27156,FEU,2024-11-05,23,Female,15:02,No,No,No,Yes,No,No
27157,PNHS,2024-11-05,12,Male,19:10,Yes,No,No,No,No,No
27158,PLM,2024-11-05,14,Female,20:13,No,Yes,No,No,No,No
27159,AUSL,2024-11-05,12,Male,20:56,Yes,No,No,No,No,No
27160,National,2024-11-05,21,Female,17:14,No,No,No,Yes,No,No
27161,DLSL,2024-11-05,22,Male,19:09,No,No,No,Yes,No,No
27162,National,2024-11-05,16,Female,7:05,No,Yes,No,No,No,No
27163,HFM,2024-11-05,16,Female,18:25,No,Yes,No,No,No,No
27164,SCMRNIS,2024-11-05,20,Female,7:48,No,No,No,Yes,No,No
27165,PLM,2024-11-05,10,Male,13:05,Yes,No,No,No,No,No
27166,AMA,2024-11-05,20,Female,20:33,No,No,Yes,No,No,No
27167,FEU,2024-11-05,38,Female,18:26,No,No,No,No,No,Yes
27168,LPU,2024-11-05,23,Male,17:05,No,No,No,Yes,No,No
27169,IMNHS,2024-11-05,11,Female,17:11,Yes,No,No,No,No,No
27170,INES,2024-11-05,21,Male,9:44,No,No,No,Yes,No,No
27171,UPLB,2024-11-05,11,Male,20:51,Yes,No,No,No,No,No
27172,BNPINHS,2024-11-05,39,Female,19:46,No,No,No,No,No,Yes
27173,UST,2024-11-05,18,Female,10:11,No,No,Yes,No,No,No
27174,PLSL,2024-11-06,20,Female,11:15,No,No,Yes,No,No,No
27175,UPD,2024-11-06,20,Male,11:52,No,No,Yes,No,No,No
27176,NU,2024-11-06,12,Male,8:26,Yes,No,No,No,No,No
27177,HFM,2024-11-06,23,Female,10:25,No,No,No,Yes,No,No
27178,PEJ,2024-11-06,11,Male,9:35,Yes,No,No,No,No,No
27179,UPLS,2024-11-06,19,Female,13:03,No,No,Yes,No,No,No
27180,LodlodNHS,2024-11-06,20,Male,12:32,No,No,Yes,No,No,No
27181,BSU Lipa,2024-11-06,16,Female,19:09,No,Yes,No,No,No,No
27182,UPLS,2024-11-06,18,Male,17:24,No,No,Yes,No,No,No
27183,SCMRNIS,2024-11-06,20,Female,17:09,No,No,Yes,No,No,No
27184,BSU Lipa,2024-11-06,19,Male,19:39,No,No,Yes,No,No,No
27185,National,2024-11-06,11,Female,11:18,Yes,No,No,No,No,No
27186,Mabini,2024-11-06,12,Male,18:33,Yes,No,No,No,No,No
27187,BSU Lipa,2024-11-06,19,Male,15:13,No,No,Yes,No,No,No
27188,DMMC,2024-11-06,14,Male,18:46,No,Yes,No,No,No,No
27189,AMA,2024-11-06,15,Female,9:30,No,Yes,No,No,No,No
27190,TMKMS,2024-11-06,17,Female,9:21,No,Yes,No,No,No,No
27191,LNCHS,2024-11-06,13,Female,17:11,No,Yes,No,No,No,No
27192,CQIS,2024-11-06,13,Female,14:53,No,Yes,No,No,No,No
27193,BSU,2024-11-06,24,Female,11:23,No,No,No,Yes,No,No
27194,STI,2024-11-06,17,Male,15:25,No,Yes,No,No,No,No
27195,ADMU,2024-11-06,12,Male,9:39,Yes,No,No,No,No,No
27196,TMKMS,2024-11-06,16,Male,16:45,No,Yes,No,No,No,No
27197,UPLB,2024-11-06,24,Female,19:46,No,No,No,Yes,No,No
27198,BSU Lipa,2024-11-06,22,Female,9:46,No,No,No,Yes,No,No
27199,PNHS,2024-11-06,11,Male,11:08,Yes,No,No,No,No,No
27200,PUP-STB,2024-11-06,23,Male,7:19,No,No,No,Yes,No,No
27201,Tambo,2024-11-06,21,Female,17:48,No,No,No,Yes,No,No
27202,TML,2024-11-06,17,Male,9:13,No,Yes,No,No,No,No
27203,FABINHS,2024-11-06,16,Female,14:36,No,Yes,No,No,No,No
27204,BNPINHS,2024-11-06,35,Male,10:43,No,No,No,No,Yes,No
27205,FEU,2024-11-06,18,Female,9:58,No,No,Yes,No,No,No
27206,APEC,2024-11-06,10,Female,9:50,Yes,No,No,No,No,No
27207,PHILSCA,2024-11-06,20,Female,16:32,No,No,No,Yes,No,No
27208,LPU,2024-11-06,18,Male,14:40,No,No,Yes,No,No,No
27209,NU Lipa,2024-11-06,24,Male,7:11,No,No,No,Yes,No,No
27210,Nazareth,2024-11-06,19,Male,14:45,No,No,Yes,No,No,No
27211,SHS,2024-11-06,37,Female,12:15,No,No,No,No,No,Yes
27212,Philsca,2024-11-06,14,Female,16:38,No,Yes,No,No,No,No
27213,BSU Lipa,2024-11-06,22,Female,20:38,No,No,No,Yes,No,No
27214,ADMU,2024-11-06,24,Male,10:44,No,No,No,Yes,No,No
27215,NU,2024-11-06,22,Female,13:36,No,No,No,Yes,No,No
27216,LCSINHS,2024-11-06,23,Female,7:49,No,No,No,Yes,No,No
27217,LMNHS,2024-11-06,35,Male,9:01,No,No,No,No,Yes,No
27218,SCMRNIS,2024-11-06,26,Male,16:41,No,No,No,No,Yes,No
27219,MNHS,2024-11-07,20,Female,14:00,No,No,Yes,No,No,No
27220,PLSL,2024-11-07,18,Male,19:53,No,No,Yes,No,No,No
27221,PUPSTB,2024-11-07,26,Female,17:05,No,No,No,No,Yes,No
27222,INES,2024-11-07,14,Female,10:49,No,Yes,No,No,No,No
27223,TMA,2024-11-07,20,Female,11:03,No,No,Yes,No,No,No
27224,CSB,2024-11-07,16,Male,16:23,No,Yes,No,No,No,No
27225,SHS,2024-11-07,29,Female,13:46,No,No,No,No,No,Yes
27226,BSU Lipa,2024-11-07,19,Female,17:37,No,No,Yes,No,No,No
27227,LCSNHS,2024-11-07,20,Female,7:05,No,No,Yes,No,No,No
27228,APEC,2024-11-07,10,Female,18:46,Yes,No,No,No,No,No
27229,DMMC,2024-11-07,19,Female,7:56,No,No,Yes,No,No,No
27230,bsu,2024-11-07,10,Female,17:58,Yes,No,No,No,No,No
27231,TLGA,2024-11-07,22,Female,19:10,No,No,No,Yes,No,No
27232,PNHS,2024-11-07,16,Male,14:31,No,Yes,No,No,No,No
27233,IMNHS,2024-11-07,36,Male,8:17,No,No,No,No,Yes,No
27234,TMA,2024-11-07,21,Female,10:09,No,No,No,Yes,No,No
27235,APEC,2024-11-07,22,Female,11:59,No,No,No,Yes,No,No
27236,TMA,2024-11-07,20,Male,15:07,No,No,Yes,No,No,No
27237,PCU,2024-11-07,35,Male,9:27,No,No,No,No,No,Yes
27238,NU Lipa,2024-11-07,21,Female,18:44,No,No,No,Yes,No,No
27239,SCMRNIS,2024-11-07,12,Female,11:49,Yes,No,No,No,No,No
27240,NU,2024-11-07,23,Male,7:50,No,No,No,Yes,No,No
27241,INES,2024-11-07,28,Male,10:43,No,No,No,No,Yes,No
27242,LCNHS,2024-11-07,14,Female,7:36,No,Yes,No,No,No,No
27243,GB,2024-11-07,22,Female,13:10,No,No,No,Yes,No,No
27244,DLSL,2024-11-07,20,Female,9:04,No,No,Yes,No,No,No
27245,Tambo,2024-11-07,16,Male,15:05,No,Yes,No,No,No,No
27246,MSU,2024-11-07,17,Male,9:10,No,Yes,No,No,No,No
27247,FAITH,2024-11-07,19,Female,8:18,No,No,Yes,No,No,No
27248,FEU,2024-11-07,18,Female,18:30,No,No,Yes,No,No,No
27249,PHILSCA,2024-11-07,14,Male,7:34,No,Yes,No,No,No,No
27250,FEU,2024-11-07,20,Male,15:39,No,No,Yes,No,No,No
27251,NU,2024-11-08,24,Male,12:32,No,No,No,Yes,No,No
27252,Bugtong,2024-11-08,16,Female,15:25,No,Yes,No,No,No,No
27253,TMA,2024-11-08,13,Female,20:28,No,Yes,No,No,No,No
27254,Tambo,2024-11-08,38,Female,20:01,No,No,No,No,No,Yes
27255,LCSHS,2024-11-08,20,Female,19:18,No,No,Yes,No,No,No
27256,LNCHS,2024-11-08,24,Male,16:06,No,No,No,Yes,No,No
27257,PUPSTB,2024-11-08,20,Male,8:05,No,No,Yes,No,No,No
27258,DMMC,2024-11-08,22,Male,19:12,No,No,No,Yes,No,No
27259,PLSL,2024-11-08,17,Female,8:23,No,Yes,No,No,No,No
27260,LCSNHS,2024-11-08,11,Female,17:36,Yes,No,No,No,No,No
27261,DLSL,2024-11-08,37,Female,13:29,No,No,No,No,No,Yes
27262,FAITH,2024-11-08,15,Female,9:27,No,Yes,No,No,No,No
27263,PINHS,2024-11-08,14,Male,8:25,No,Yes,No,No,No,No
27264,TLGA,2024-11-08,23,Female,20:16,No,No,No,Yes,No,No
27265,RBC,2024-11-08,26,Female,7:49,No,No,No,No,Yes,No
27266,UPLB,2024-11-08,12,Male,18:09,Yes,No,No,No,No,No
27267,LHS,2024-11-08,17,Male,14:01,No,Yes,No,No,No,No
27268,PINHS,2024-11-08,11,Female,17:48,Yes,No,No,No,No,No
27269,LCSNHS,2024-11-08,21,Female,15:43,No,No,No,Yes,No,No
27270,INES,2024-11-08,17,Female,11:00,No,Yes,No,No,No,No
27271,SHS,2024-11-08,19,Female,15:31,No,No,Yes,No,No,No
27272,MNHS,2024-11-08,14,Female,15:28,No,Yes,No,No,No,No
27273,kLL,2024-11-08,23,Female,10:55,No,No,No,Yes,No,No
27274,PNHS,2024-11-09,12,Female,16:01,Yes,No,No,No,No,No
27275,PCU,2024-11-09,10,Male,14:39,Yes,No,No,No,No,No
27276,RBC,2024-11-09,22,Male,17:33,No,No,No,Yes,No,No
27277,MNHS,2024-11-09,24,Female,11:16,No,No,No,Yes,No,No
27278,PLSL,2024-11-09,20,Male,18:01,No,No,Yes,No,No,No
27279,UC,2024-11-09,15,Female,14:46,No,Yes,No,No,No,No
27280,LPM,2024-11-09,13,Female,17:08,No,Yes,No,No,No,No
27281,UST,2024-11-09,10,Male,8:43,Yes,No,No,No,No,No
27282,PLNHS,2024-11-09,19,Female,15:39,No,No,Yes,No,No,No
27283,UBLC,2024-11-09,13,Male,20:32,No,Yes,No,No,No,No
27284,LCSNHS,2024-11-09,20,Female,13:23,No,No,No,Yes,No,No
27285,DLSL,2024-11-10,39,Male,17:33,No,No,No,No,No,Yes
27286,CQIS,2024-11-10,38,Male,9:10,No,No,No,No,No,Yes
27287,BSU Lipa,2024-11-10,12,Female,9:08,Yes,No,No,No,No,No
27288,PHILSCA,2024-11-10,24,Female,9:15,No,No,No,Yes,No,No
27289,STI,2024-11-10,11,Female,16:13,Yes,No,No,No,No,No
27290,INES,2024-11-10,15,Male,18:37,No,Yes,No,No,No,No
27291,LCSNHS,2024-11-10,23,Male,8:16,No,No,No,Yes,No,No
27292,PUPSTB,2024-11-10,10,Female,11:26,Yes,No,No,No,No,No
27293,National,2024-11-10,32,Female,16:43,No,No,No,No,Yes,No
27294,MNHS,2024-11-10,39,Female,13:27,No,No,No,No,No,Yes
27295,SHS,2024-11-10,11,Female,13:13,Yes,No,No,No,No,No
27296,APEC,2024-11-10,18,Male,11:29,No,No,Yes,No,No,No
27297,IMNHS,2024-11-10,18,Female,18:28,No,No,Yes,No,No,No
27298,Tambo,2024-11-10,21,Female,19:48,No,No,No,Yes,No,No
27299,LCC,2024-11-10,11,Male,9:00,Yes,No,No,No,No,No
27300,KLL,2024-11-10,16,Male,18:56,No,Yes,No,No,No,No
27301,Philsca,2024-11-10,20,Female,10:45,No,No,Yes,No,No,No
27302,UST,2024-11-10,12,Male,15:37,Yes,No,No,No,No,No
27303,UC,2024-11-10,33,Female,7:06,No,No,No,No,Yes,No
27304,PLNHS,2024-11-10,19,Female,11:09,No,No,Yes,No,No,No
27305,GB,2024-11-10,21,Female,20:25,No,No,No,Yes,No,No
27306,PCU,2024-11-10,19,Female,13:31,No,No,Yes,No,No,No
27307,KLL,2024-11-10,13,Male,20:20,No,Yes,No,No,No,No
27308,AMA,2024-11-10,34,Female,10:40,No,No,No,No,No,Yes
27309,PLNHS,2024-11-10,19,Female,12:21,No,No,Yes,No,No,No
27310,LCSNHS,2024-11-10,21,Male,19:22,No,No,No,Yes,No,No
27311,LMNHS,2024-11-10,11,Female,12:40,Yes,No,No,No,No,No
27312,LPU,2024-11-10,12,Female,19:49,Yes,No,No,No,No,No
27313,MSU,2024-11-10,15,Female,13:15,No,Yes,No,No,No,No
27314,ICT-ED,2024-11-11,19,Male,9:23,No,No,Yes,No,No,No
27315,FAITH,2024-11-11,10,Female,7:49,Yes,No,No,No,No,No
27316,BSU,2024-11-11,20,Female,8:49,No,No,Yes,No,No,No
27317,LodlodNHS,2024-11-11,16,Female,16:30,No,Yes,No,No,No,No
27318,Tambo,2024-11-11,24,Male,12:28,No,No,No,Yes,No,No
27319,TLGA,2024-11-11,20,Female,15:37,No,No,Yes,No,No,No
27320,Nazareth,2024-11-11,15,Female,18:06,No,Yes,No,No,No,No
27321,NU Lipa,2024-11-11,21,Male,19:37,No,No,No,Yes,No,No
27322,Philsca,2024-11-11,20,Male,14:59,No,No,Yes,No,No,No
27323,LCC,2024-11-11,18,Male,17:42,No,No,Yes,No,No,No
27324,SHS,2024-11-11,19,Female,12:28,No,No,Yes,No,No,No
27325,BSU Lipa,2024-11-11,15,Female,9:38,No,Yes,No,No,No,No
27326,FABINHS,2024-11-11,29,Male,10:36,No,No,No,No,No,Yes
27327,AUSC,2024-11-11,11,Female,9:35,Yes,No,No,No,No,No
27328,RBC,2024-11-11,18,Female,14:02,No,No,Yes,No,No,No
27329,SCMRNIS,2024-11-11,10,Female,17:13,Yes,No,No,No,No,No
27330,DLSL,2024-11-11,20,Male,20:27,No,No,No,Yes,No,No
27331,DLSL,2024-11-11,15,Female,11:17,No,Yes,No,No,No,No
27332,SCMRNIS,2024-11-12,20,Female,12:04,No,No,No,Yes,No,No
27333,UPD,2024-11-12,23,Female,16:15,No,No,No,Yes,No,No
27334,TMKMS,2024-11-12,22,Female,13:36,No,No,No,Yes,No,No
27335,FAITH,2024-11-12,23,Male,7:25,No,No,No,Yes,No,No
